user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
114495.157	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B ruminis	GCF_900113455.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B ruminis	98.8	0.9	GCF_900113455.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B ruminis	98.8	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900110005.1, s__Lactobacillus_B ruminis_A, 95.0, 79.65, 0.22	97.48	11	N/A	N/A
bin.720	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	GCF_002706375.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	97.14	0.91	GCF_002706375.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	97.14	0.91	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 92.33, 0.83; GCF_000614735.1, s__Lactobacillus gallinarum, 95.0, 85.63, 0.69; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 84.12, 0.71; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 83.34, 0.66; GCF_001591845.1, s__Lactobacillus acidophilus, 95.0, 83.26, 0.69; GCF_002088015.1, s__Lactobacillus crispatus, 95.0, 82.68, 0.62; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.25, 0.62; GCF_000178475.1, s__Lactobacillus amylolyticus, 95.0, 81.3, 0.42; GCF_002911475.1, s__Lactobacillus sp002911475, 95.0, 80.88, 0.45; GCF_000615445.1, s__Lactobacillus hamsteri, 95.0, 80.67, 0.46; GCF_001434335.1, s__Lactobacillus kalixensis, 95.0, 80.52, 0.44; GCF_001435325.1, s__Lactobacillus intestinalis, 95.0, 80.41, 0.39; GCF_000297025.1, s__Lactobacillus pasteurii, 95.0, 79.88, 0.36; GCF_000296855.1, s__Lactobacillus gigeriorum, 95.0, 79.48, 0.3; GCF_001436695.1, s__Lactobacillus taiwanensis, 95.0, 79.03, 0.24; GCF_002158885.1, s__Lactobacillus gasseri_A, 95.0, 78.99, 0.28; GCF_000296835.1, s__Lactobacillus hominis, 95.0, 78.98, 0.27; GCF_000014425.1, s__Lactobacillus gasseri, 95.0, 78.81, 0.26; GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 78.77, 0.25; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 78.69, 0.24; GCF_001436775.1, s__Lactobacillus acetotolerans, 95.0, 78.5, 0.31	94.5	11	N/A	N/A
114503.99	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	GCF_002706375.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	96.85	0.86	GCF_002706375.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	96.85	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 92.18, 0.79; GCF_000614735.1, s__Lactobacillus gallinarum, 95.0, 85.82, 0.62; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 84.0, 0.64; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 83.29, 0.61; GCF_001591845.1, s__Lactobacillus acidophilus, 95.0, 83.06, 0.66; GCF_002088015.1, s__Lactobacillus crispatus, 95.0, 82.84, 0.57; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 81.77, 0.59; GCF_000178475.1, s__Lactobacillus amylolyticus, 95.0, 81.16, 0.39; GCF_002911475.1, s__Lactobacillus sp002911475, 95.0, 80.6, 0.42; GCF_000615445.1, s__Lactobacillus hamsteri, 95.0, 80.58, 0.39; GCF_001434335.1, s__Lactobacillus kalixensis, 95.0, 80.09, 0.41; GCF_001435325.1, s__Lactobacillus intestinalis, 95.0, 80.05, 0.37; GCF_000297025.1, s__Lactobacillus pasteurii, 95.0, 79.5, 0.31; GCF_000296855.1, s__Lactobacillus gigeriorum, 95.0, 79.12, 0.25; GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 78.48, 0.22; GCF_000296835.1, s__Lactobacillus hominis, 95.0, 78.39, 0.24; GCF_002158885.1, s__Lactobacillus gasseri_A, 95.0, 78.33, 0.24; GCF_001436775.1, s__Lactobacillus acetotolerans, 95.0, 78.25, 0.27; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 77.81, 0.23	84.86	11	N/A	N/A
114500.142	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	GCF_002706375.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	97.01	0.87	GCF_002706375.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	97.01	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 92.0, 0.82; GCF_000614735.1, s__Lactobacillus gallinarum, 95.0, 85.66, 0.67; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 83.75, 0.7; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 83.41, 0.6; GCF_001591845.1, s__Lactobacillus acidophilus, 95.0, 83.07, 0.68; GCF_002088015.1, s__Lactobacillus crispatus, 95.0, 82.54, 0.6; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 81.95, 0.62; GCF_000178475.1, s__Lactobacillus amylolyticus, 95.0, 81.02, 0.39; GCF_002911475.1, s__Lactobacillus sp002911475, 95.0, 80.54, 0.41; GCF_000615445.1, s__Lactobacillus hamsteri, 95.0, 80.52, 0.41; GCF_001434335.1, s__Lactobacillus kalixensis, 95.0, 80.37, 0.44; GCF_001435325.1, s__Lactobacillus intestinalis, 95.0, 80.19, 0.4; GCF_000297025.1, s__Lactobacillus pasteurii, 95.0, 79.84, 0.33; GCF_001436775.1, s__Lactobacillus acetotolerans, 95.0, 78.61, 0.25	84.72	11	N/A	N/A
114498.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	GCA_001311765.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	96.16	0.88	GCA_001311765.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	96.16	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001433875.1, s__Lactobacillus delbrueckii, 95.0, 81.23, 0.58; GCA_900088455.1, s__Lactobacillus delbrueckii_A, 95.0, 80.79, 0.47	34.6	11	N/A	N/A
114506.32	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	GCA_001311765.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	96.37	0.82	GCA_001311765.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus equicursoris	96.37	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001433875.1, s__Lactobacillus delbrueckii, 95.0, 81.99, 0.62; GCA_900088455.1, s__Lactobacillus delbrueckii_A, 95.0, 81.61, 0.56	90.91	11	N/A	N/A
114497.84	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.99	0.88	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.99	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.46, 0.29; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.82, 0.24; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.53, 0.14; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 76.89, 0.15	86.47	11	N/A	N/A
114504.21	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.09	0.87	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.09	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.1, 0.29; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.72, 0.23; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.69, 0.13; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.44, 0.14	84.9	11	N/A	N/A
114498.215	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.14	0.86	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.14	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.11, 0.3; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.99, 0.25; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.97, 0.24; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.78, 0.24	88.31	11	N/A	N/A
114502.95	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.02	0.86	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.02	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.22, 0.28; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 78.12, 0.24; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.9, 0.25	85.18	11	N/A	N/A
114499.195	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.08	0.86	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.08	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.23, 0.28; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 78.0, 0.23; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.95, 0.25; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.72, 0.16	86.67	11	N/A	N/A
114496.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.89	0.89	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.89	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.13, 0.26; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 78.12, 0.24; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.86, 0.24; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.6, 0.14	85.18	11	N/A	N/A
114500.231	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.99	0.88	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	95.99	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.08, 0.27; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.58, 0.26; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.29, 0.13; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 76.99, 0.15	85.95	11	N/A	N/A
114501.104	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.05	0.85	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.05	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.31, 0.28; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.66, 0.25; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.17, 0.17	85.87	11	N/A	N/A
114506.149	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.05	0.86	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.05	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.18, 0.29; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.8, 0.23; GCA_002393905.1, s__UBA3207 sp002393905, 95.0, 77.71, 0.13; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.41, 0.13	85.34	11	N/A	N/A
114503.154	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	GCA_900314585.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.08	0.88	GCA_900314585.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__UBA3207 sp900314585	96.08	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA3207;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002363735.1, s__UBA3207 sp002363735, 95.0, 78.14, 0.29; GCA_002395065.1, s__UBA3207 sp002395065, 95.0, 77.91, 0.25; GCA_002494205.1, s__UBA3207 sp002494205, 95.0, 77.55, 0.14	84.4	11	N/A	N/A
bin.314	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__UBA7642 sp900313465	GCA_900313465.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__UBA7642 sp900313465	97.1	0.86	GCA_900313465.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__UBA7642 sp900313465	97.1	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	88.21	11	N/A	N/A
114497.56	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.94	0.89	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.94	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114502.108	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.93	0.89	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.93	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114495.187	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.86	0.88	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.86	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114500.276	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	99.02	0.9	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	99.02	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.62	11	N/A	N/A
114503.129	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.96	0.9	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.96	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114499.185	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.97	0.89	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.97	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900317725.1, s__Kandleria sp900317725, 95.0, 77.95, 0.22	95.97	11	N/A	N/A
114506.173	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.79	0.86	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.79	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114505.122	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.73	0.88	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.73	0.88	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.97	11	N/A	N/A
114501.203	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.66	0.87	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.66	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	91.09	11	N/A	N/A
bin.353	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	GCF_000702065.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.95	0.92	GCF_000702065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__Kandleria vitulina	98.95	0.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Kandleria;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	90.79	11	N/A	N/A
